epoch,loss,dice,iou,val_loss,val_dice,val_iou
1,1.2490221659342449,0.5781915088494619,0.4191080729166667,1.3054516315460205,0.505979374051094,0.3412984162569046
2,1.2411200006802876,0.5781914989153544,0.4191080729166667,1.2832440733909607,0.505979374051094,0.3412984162569046
3,1.2034322619438171,0.5811256219943365,0.422047237555186,1.1742653250694275,0.8025520443916321,0.6810453534126282
4,1.0892367263634999,0.7012464304765066,0.5692104001839956,0.8433191776275635,0.8748936057090759,0.7785891592502594
5,0.9394124150276184,0.6431989782383122,0.5495929930451288,0.8506443500518799,0.7299824953079224,0.5832362771034241
6,0.8887681762377421,0.7477241158485413,0.6053555607795715,0.5290640294551849,0.8567822873592377,0.7558358609676361
7,0.8032448689142863,0.7275474270184835,0.6377559304237366,0.42580583691596985,0.8934053480625153,0.8123579621315002
8,0.7697323858737946,0.766286164522171,0.6301118632157644,0.6884119212627411,0.7645050287246704,0.6302058100700378
9,0.7945487201213837,0.7557940185070038,0.6150266428788503,0.5168160200119019,0.8515122830867767,0.7500323951244354
10,0.7140287657578787,0.780329758922259,0.6875811070203781,0.46642349660396576,0.8969877064228058,0.8256170749664307
11,0.7274805307388306,0.757003034154574,0.6650292774041494,0.45271675288677216,0.8838895857334137,0.7937602400779724
12,0.6900863796472549,0.7729180852572123,0.6749044557412466,0.41282767057418823,0.894049882888794,0.8101362884044647
13,0.6820256561040878,0.7767558991909027,0.6855351626873016,0.4036644548177719,0.8868536353111267,0.798441082239151
14,0.688389390707016,0.7679648399353027,0.673349400361379,0.401947557926178,0.9032095968723297,0.8370176553726196
15,0.6743800491094589,0.7821787099043528,0.6821735302607218,0.38943710923194885,0.8831518590450287,0.7932522594928741
16,0.6719060440858206,0.7935751676559448,0.6895484924316406,0.38864971697330475,0.9026322364807129,0.825254887342453
17,0.6465543309847513,0.7748458385467529,0.683762381474177,0.40986838936805725,0.8970118761062622,0.8289842307567596
18,0.6542472591002783,0.7848617235819498,0.6911965012550354,0.37790608406066895,0.8911340534687042,0.8079618215560913
19,0.6209578712781271,0.8051856656869253,0.7021418313185374,0.33031894266605377,0.9229169189929962,0.8589350879192352
20,0.6183235744635264,0.814733237028122,0.7167024314403534,0.32410459220409393,0.9245022535324097,0.8667333722114563
21,0.584797685345014,0.8048835893472036,0.7064370016256968,0.28883589059114456,0.9350074827671051,0.879058301448822
22,0.57057453195254,0.8163902560869852,0.7136023243268331,0.3202958256006241,0.8986618220806122,0.8245968222618103
23,0.6431518693765005,0.8280188739299774,0.7188194096088409,0.28056783974170685,0.9357567131519318,0.8802179396152496
24,0.5889082650343577,0.8075651129086813,0.700425366560618,0.3379390388727188,0.9034112989902496,0.8302526772022247
25,0.6478034655253092,0.8166137437025706,0.7010653416315714,0.4041700214147568,0.87254598736763,0.78336101770401
26,0.6054505457480749,0.8292714158693949,0.7287336587905884,0.34662555158138275,0.9200516939163208,0.8574471473693848
27,0.6133329967657725,0.7647649347782135,0.6715166966120402,0.32633230090141296,0.9223674237728119,0.8619066178798676
28,0.61261847615242,0.8131454785664877,0.7104750772317251,0.3097989782691002,0.9088056981563568,0.8389225602149963
29,0.5598276456197103,0.832818994919459,0.7312356531620026,0.3122958093881607,0.9330982565879822,0.8748072981834412
30,0.5161147465308508,0.8614593247572581,0.7679867645104727,0.2937510460615158,0.9308089911937714,0.8724793195724487
31,0.4956800440947215,0.855614056189855,0.7638849715391794,0.41224929690361023,0.8974370956420898,0.8166628777980804
32,0.47681714594364166,0.8515178759892782,0.7541771233081818,0.2810947969555855,0.9257329404354095,0.8647114932537079
33,0.5217623263597488,0.8655056059360504,0.7715216875076294,0.27479809522628784,0.9390938878059387,0.8857044577598572
34,0.4481785496075948,0.8756573299566904,0.7870255708694458,0.34654977917671204,0.9243630766868591,0.8599380850791931
35,0.44511693219343823,0.8761202295621237,0.7887333929538727,0.29988959431648254,0.9319420456886292,0.8731254637241364
36,0.4396613985300064,0.8794456124305725,0.7916164497534434,0.28401294350624084,0.918918788433075,0.8527377843856812
37,0.43668878078460693,0.8936224381128947,0.8131484687328339,0.31487470865249634,0.9211267530918121,0.8543555438518524
38,0.45722895363966626,0.8543373246987661,0.7657981216907501,0.25251859426498413,0.9321969449520111,0.8746829032897949
39,0.4024226317803065,0.8974891205628713,0.8192381461461385,0.2850615382194519,0.9389984607696533,0.8852516412734985
40,0.3956334392229716,0.8970924417177836,0.818018893400828,0.2679935693740845,0.9354117810726166,0.8789547681808472
41,0.37473494311173755,0.9122893214225769,0.8414480686187744,0.25133685767650604,0.9387278258800507,0.8848587274551392
42,0.3750157207250595,0.9095859626928965,0.836540162563324,0.26514703035354614,0.9335258901119232,0.8757346868515015
43,0.3540995890895526,0.9143120845158895,0.8448868095874786,0.2306629940867424,0.9445803165435791,0.8951616883277893
44,0.35259300470352173,0.9093024631341299,0.8360951244831085,0.23372410237789154,0.9408348500728607,0.888603687286377
45,0.3866496831178665,0.9048480192820231,0.8304393490155538,0.292839914560318,0.9257988333702087,0.8621422350406647
46,0.36668885747591656,0.9054039617379507,0.8299690882364908,0.24735912680625916,0.9434466361999512,0.8932738900184631
47,0.36369386315345764,0.9117719928423563,0.8404493033885956,0.23448432981967926,0.9399076104164124,0.8870217204093933
48,0.3699473390976588,0.9072687327861786,0.8326780994733175,0.22254323214292526,0.9381225109100342,0.884554922580719
49,0.36749954024950665,0.910988986492157,0.840419719616572,0.24621596932411194,0.9476692974567413,0.9007747173309326
50,0.3483656843503316,0.9115824302037557,0.8404575983683268,0.21736639738082886,0.948583722114563,0.9024007618427277
51,0.32798052330811817,0.9212209184964498,0.8562005261580149,0.21427567303180695,0.9437073171138763,0.8937492072582245
52,0.3262710173924764,0.9185138046741486,0.8516364097595215,0.2138737589120865,0.9446044564247131,0.8953080177307129
53,0.3120763376355171,0.9237356682618459,0.860455314318339,0.20822235941886902,0.9477868378162384,0.9009751081466675
54,0.30967558672030765,0.9222073952356974,0.8580984771251678,0.24929186701774597,0.9397448599338531,0.8870127499103546
55,0.3131610304117203,0.920060376326243,0.8539651532967886,0.197752445936203,0.9481055438518524,0.9016355276107788
56,0.3075513169169426,0.9234543343385061,0.8600005209445953,0.2243909239768982,0.942482978105545,0.8916019797325134
57,0.31156063079833984,0.9212770760059357,0.857219805320104,0.17982234060764313,0.9487371146678925,0.903249979019165
58,0.3189682165781657,0.9166015684604645,0.8485542237758636,0.2379639595746994,0.9344362616539001,0.87812939286232
59,0.28313566495974857,0.9277036488056183,0.8666417996088663,0.17950543761253357,0.9511922001838684,0.9073029458522797
60,0.30097409586111706,0.9182716806729635,0.8521302739779154,0.19189561903476715,0.9493915140628815,0.9040596187114716
61,0.2881578852732976,0.9245139161745707,0.8616138895352682,0.18349560350179672,0.9467969238758087,0.8996052145957947
62,0.2862240597605705,0.9283624390761057,0.8680733839670817,0.21342595666646957,0.9445189535617828,0.8953933119773865
63,0.2801870107650757,0.9311232169469198,0.8728648722171783,0.15736279636621475,0.9568499624729156,0.917449027299881
64,0.28770987192789715,0.9233234624067942,0.8595438698927561,0.20376817882061005,0.9482721984386444,0.9020863771438599
65,0.2773659924666087,0.9305681188901266,0.8717606465021769,0.17759840190410614,0.9553732573986053,0.9148723185062408
66,0.26832956572373706,0.933240940173467,0.8764310280481974,0.15577931702136993,0.956369161605835,0.9166935384273529
67,0.264086385567983,0.9350024859110514,0.8797816634178162,0.2797682136297226,0.9246527850627899,0.8605675101280212
68,0.2687767818570137,0.9318120976289114,0.8737450738747915,0.14900347590446472,0.9585508704185486,0.9206488132476807
69,0.2701997409264247,0.9281284014383951,0.867468516031901,0.1665850207209587,0.956782341003418,0.9173262715339661
70,0.26942722002665204,0.932656596104304,0.876034289598465,0.20304939150810242,0.9476780295372009,0.9012380540370941
71,0.27141882479190826,0.9313559234142303,0.8725324670473734,0.15753667801618576,0.9562992751598358,0.9166189730167389
72,0.2821255202094714,0.9296225408713022,0.8708183566729227,0.1564907729625702,0.9605076611042023,0.9241980612277985
73,0.27626041571299237,0.9323182702064514,0.8760140538215637,0.15985585749149323,0.957206130027771,0.9182299077510834
74,0.2548572023709615,0.9349774320920309,0.8792339762051901,0.16934460401535034,0.9531886875629425,0.9108782112598419
75,0.24855224043130875,0.9384034673372904,0.8855579793453217,0.1867273598909378,0.9514524638652802,0.9079442322254181
76,0.24280231446027756,0.9401512742042542,0.8882270654042562,0.1461925208568573,0.9608789682388306,0.9249301254749298
77,0.23135745277007422,0.9412012696266174,0.8901448249816895,0.1609128713607788,0.9552072882652283,0.9146339893341064
78,0.23508418599764505,0.9407263894875845,0.8894114295641581,0.1560041904449463,0.9559801518917084,0.9160009324550629
79,0.22018196930487952,0.9440992375214895,0.8952787021795908,0.14698325097560883,0.9600724577903748,0.9235375225543976
80,0.2330046445131302,0.9384202659130096,0.8854638238747915,0.15049707889556885,0.959265947341919,0.9219431579113007
81,0.23672316720088324,0.9405575593312582,0.8893329997857412,0.15492025762796402,0.9562732875347137,0.9165433049201965
82,0.23708636313676834,0.9386505385239919,0.8853130439917246,0.15464811027050018,0.9583917260169983,0.9205533862113953
83,0.23751651992400488,0.9407970805962881,0.8896805047988892,0.1959797516465187,0.9494254291057587,0.9041829705238342
84,0.2652260959148407,0.9373699724674225,0.8846006890137991,0.1367383822798729,0.9639445543289185,0.9306201040744781
85,0.2500830143690109,0.939782569805781,0.8876317838827769,0.14455457031726837,0.963413804769516,0.929580807685852
86,0.2409821500380834,0.9396145542462667,0.8881006340185801,0.1574268564581871,0.9585976898670197,0.920712798833847
87,0.22842545559008917,0.9414763947327932,0.8906929194927216,0.13507140427827835,0.9638879001140594,0.9304294884204865
88,0.21377151707808176,0.9460842708746592,0.8989349106947581,0.14568401873111725,0.9598706960678101,0.9230738878250122
89,0.2169678509235382,0.9461325208346049,0.8993508319060007,0.17036574333906174,0.9551412463188171,0.9145552217960358
90,0.22971214229861894,0.9449050823847452,0.8968980014324188,0.12065117061138153,0.9669565558433533,0.9362016320228577
91,0.22861112654209137,0.9413739641507467,0.8904912372430166,0.12949951738119125,0.9655207395553589,0.9334577322006226
92,0.23056099812189737,0.9421702226003011,0.8923941950003306,0.16379684209823608,0.9582764208316803,0.920087993144989
93,0.2441772222518921,0.9376987318197886,0.884083608786265,0.14160409197211266,0.9583191871643066,0.9201886057853699
94,0.22700015952189764,0.941173921028773,0.8903657992680868,0.15777017921209335,0.9578890204429626,0.9197371304035187
95,0.20950867359836897,0.9458570579687754,0.8984350065390269,0.14408229291439056,0.9614579379558563,0.9260174036026001
96,0.20472524563471475,0.9474363426367441,0.9010949532190958,0.16728661954402924,0.9489792585372925,0.9034828245639801
97,0.20532464732726416,0.9478427569071451,0.9020706713199615,0.11796369776129723,0.9658375084400177,0.9342319369316101
98,0.1962087924281756,0.9499451021353403,0.9056928257147471,0.12164880707859993,0.9656826257705688,0.9337769150733948
99,0.1868951879441738,0.9518893361091614,0.9091960390408834,0.1133568324148655,0.9668639302253723,0.9360451996326447
100,0.1858671506245931,0.951387753089269,0.908282071352005,0.10782374069094658,0.9696110188961029,0.9411537945270538
